id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
15606,2013,1,18,1731.0,1734,-3.0,1834.0,1854,-20.0,B6,74,N526JB,JFK,BTV,47.0,266,17,34,2013-01-18 17:00:00,JetBlue Airways
15887,2013,1,19,617.0,600,17.0,910.0,859,11.0,B6,507,N796JB,EWR,FLL,157.0,1065,6,0,2013-01-19 06:00:00,JetBlue Airways
16523,2013,1,19,2250.0,2249,1.0,2350.0,2357,-7.0,B6,22,N265JB,JFK,SYR,40.0,209,22,49,2013-01-19 22:00:00,JetBlue Airways
16777,2013,1,20,1127.0,1130,-3.0,1415.0,1430,-15.0,DL,695,N955DL,JFK,MCO,146.0,944,11,30,2013-01-20 11:00:00,Delta Air Lines Inc.
16967,2013,1,20,1537.0,1540,-3.0,1707.0,1716,-9.0,9E,4178,N8409N,JFK,ROC,54.0,264,15,40,2013-01-20 15:00:00,Endeavor Air Inc.
17767,2013,1,21,1413.0,1415,-2.0,1507.0,1526,-19.0,B6,1010,N284JB,JFK,BOS,35.0,187,14,15,2013-01-21 14:00:00,JetBlue Airways
18132,2013,1,21,2003.0,2005,-2.0,2230.0,2230,0.0,9E,4033,N836AY,LGA,TYS,117.0,647,20,5,2013-01-21 20:00:00,Endeavor Air Inc.
18429,2013,1,22,852.0,855,-3.0,1055.0,1102,-7.0,EV,4913,N676CA,EWR,DTW,89.0,488,8,55,2013-01-22 08:00:00,ExpressJet Airlines Inc.
18603,2013,1,22,1236.0,1235,1.0,1556.0,1535,21.0,UA,1186,N26226,EWR,MIA,181.0,1085,12,35,2013-01-22 12:00:00,United Air Lines Inc.
18666,2013,1,22,1356.0,1359,-3.0,1657.0,1656,1.0,UA,424,N506UA,EWR,PBI,161.0,1023,13,59,2013-01-22 13:00:00,United Air Lines Inc.
18838,2013,1,22,1654.0,1700,-6.0,1810.0,1840,-30.0,MQ,4323,N650MQ,JFK,ORF,52.0,290,17,0,2013-01-22 17:00:00,Envoy Air
19335,2013,1,23,906.0,900,6.0,1148.0,1133,15.0,UA,1643,N14102,EWR,DEN,250.0,1605,9,0,2013-01-23 09:00:00,United Air Lines Inc.
19380,2013,1,23,954.0,1000,-6.0,1231.0,1239,-8.0,DL,1847,N618DL,LGA,ATL,115.0,762,10,0,2013-01-23 10:00:00,Delta Air Lines Inc.
19382,2013,1,23,956.0,1000,-4.0,1226.0,1254,-28.0,UA,1623,N17245,EWR,MCO,137.0,937,10,0,2013-01-23 10:00:00,United Air Lines Inc.
19476,2013,1,23,1157.0,1200,-3.0,1444.0,1438,6.0,DL,1947,N659DL,LGA,ATL,117.0,762,12,0,2013-01-23 12:00:00,Delta Air Lines Inc.
19479,2013,1,23,1203.0,1200,3.0,1358.0,1400,-2.0,US,1443,N733UW,JFK,CLT,91.0,541,12,0,2013-01-23 12:00:00,US Airways Inc.
20031,2013,1,24,557.0,600,-3.0,815.0,815,0.0,FL,345,N966AT,LGA,ATL,119.0,762,6,0,2013-01-24 06:00:00,AirTran Airways Corporation
20072,2013,1,24,634.0,634,0.0,923.0,935,-12.0,UA,772,N504UA,EWR,MIA,148.0,1085,6,34,2013-01-24 06:00:00,United Air Lines Inc.
20271,2013,1,24,946.0,955,-9.0,1050.0,1100,-10.0,9E,3667,N8974C,JFK,PHL,28.0,94,9,55,2013-01-24 09:00:00,Endeavor Air Inc.
20339,2013,1,24,1118.0,1116,2.0,1347.0,1414,-27.0,UA,1143,N76503,EWR,PBI,134.0,1023,11,16,2013-01-24 11:00:00,United Air Lines Inc.
20448,2013,1,24,1351.0,1329,22.0,1644.0,1626,18.0,UA,424,N526UA,EWR,PBI,150.0,1023,13,29,2013-01-24 13:00:00,United Air Lines Inc.
20485,2013,1,24,1443.0,1440,3.0,1604.0,1549,15.0,UA,717,N841UA,EWR,BOS,48.0,200,14,40,2013-01-24 14:00:00,United Air Lines Inc.
20744,2013,1,24,1836.0,1840,-4.0,2048.0,2049,-1.0,DL,2131,N344NW,LGA,DTW,85.0,502,18,40,2013-01-24 18:00:00,Delta Air Lines Inc.
20814,2013,1,24,1953.0,2000,-7.0,2058.0,2114,-16.0,US,2142,N952UW,LGA,BOS,44.0,184,20,0,2013-01-24 20:00:00,US Airways Inc.
21395,2013,1,25,1416.0,1420,-4.0,1552.0,1550,2.0,MQ,3728,N507MQ,EWR,ORD,125.0,719,14,20,2013-01-25 14:00:00,Envoy Air
21586,2013,1,25,1718.0,1720,-2.0,2057.0,2033,24.0,DL,1779,N325US,LGA,FLL,163.0,1076,17,20,2013-01-25 17:00:00,Delta Air Lines Inc.
22481,2013,1,26,1943.0,1955,-12.0,2226.0,2310,-44.0,AA,1709,N3HRAA,LGA,MIA,147.0,1096,19,55,2013-01-26 19:00:00,American Airlines Inc.
22639,2013,1,27,810.0,815,-5.0,1016.0,1015,1.0,US,675,N659AW,EWR,CLT,86.0,529,8,15,2013-01-27 08:00:00,US Airways Inc.
23323,2013,1,27,2128.0,2129,-1.0,2213.0,2224,-11.0,EV,4619,N13969,EWR,PHL,29.0,80,21,29,2013-01-27 21:00:00,ExpressJet Airlines Inc.
24489,2013,1,29,849.0,855,-6.0,1154.0,1217,-23.0,B6,1061,N193JB,JFK,AUS,232.0,1521,8,55,2013-01-29 08:00:00,JetBlue Airways
24699,2013,1,29,1322.0,1324,-2.0,1553.0,1624,-31.0,B6,505,N615JB,EWR,FLL,139.0,1065,13,24,2013-01-29 13:00:00,JetBlue Airways
20015,2013,1,24,456.0,500,-4.0,644.0,648,-4.0,US,1117,N559UW,EWR,CLT,82.0,529,5,0,2013-01-24 05:00:00,US Airways Inc.
77,2013,1,1,724.0,730,-6.0,1111.0,1040,31.0,AA,715,N541AA,LGA,DFW,254.0,1389,7,30,2013-01-01 07:00:00,American Airlines Inc.
86,2013,1,1,733.0,736,-3.0,854.0,850,4.0,B6,44,N552JB,JFK,SYR,54.0,209,7,36,2013-01-01 07:00:00,JetBlue Airways
217,2013,1,1,956.0,1000,-4.0,1241.0,1241,0.0,DL,1847,N956DL,LGA,ATL,129.0,762,10,0,2013-01-01 10:00:00,Delta Air Lines Inc.
300,2013,1,1,1157.0,1205,-8.0,1342.0,1345,-3.0,MQ,4431,N723MQ,LGA,RDU,80.0,431,12,5,2013-01-01 12:00:00,Envoy Air
382,2013,1,1,1350.0,1355,-5.0,1456.0,1510,-14.0,B6,602,N216JB,JFK,PWM,49.0,273,13,55,2013-01-01 13:00:00,JetBlue Airways
422,2013,1,1,1445.0,1455,-10.0,1635.0,1645,-10.0,AA,337,N4UCAA,LGA,ORD,147.0,733,14,55,2013-01-01 14:00:00,American Airlines Inc.
450,2013,1,1,1506.0,1512,-6.0,1723.0,1741,-18.0,UA,407,N513UA,LGA,DEN,237.0,1620,15,12,2013-01-01 15:00:00,United Air Lines Inc.
536,2013,1,1,1620.0,1620,0.0,1945.0,1922,23.0,UA,1178,N18119,EWR,IAH,242.0,1400,16,20,2013-01-01 16:00:00,United Air Lines Inc.
695,2013,1,1,1900.0,1845,15.0,2212.0,2227,-15.0,B6,91,N523JB,JFK,OAK,330.0,2576,18,45,2013-01-01 18:00:00,JetBlue Airways
717,2013,1,1,1926.0,1910,16.0,2258.0,2215,43.0,AA,2075,N4XFAA,EWR,DFW,248.0,1372,19,10,2013-01-01 19:00:00,American Airlines Inc.
872,2013,1,2,605.0,600,5.0,851.0,935,-44.0,UA,421,N832UA,EWR,SFO,329.0,2565,6,0,2013-01-02 06:00:00,United Air Lines Inc.
1069,2013,1,2,903.0,900,3.0,1218.0,1225,-7.0,VX,407,N624VA,JFK,LAX,338.0,2475,9,0,2013-01-02 09:00:00,Virgin America
1627,2013,1,2,1905.0,1909,-4.0,2053.0,2046,7.0,EV,3807,N13903,EWR,BNA,143.0,748,19,9,2013-01-02 19:00:00,ExpressJet Airlines Inc.
1889,2013,1,3,716.0,720,-4.0,917.0,928,-11.0,DL,831,N912DE,LGA,DTW,92.0,502,7,20,2013-01-03 07:00:00,Delta Air Lines Inc.
1902,2013,1,3,733.0,736,-3.0,853.0,850,3.0,B6,44,N531JB,JFK,SYR,49.0,209,7,36,2013-01-03 07:00:00,JetBlue Airways
2574,2013,1,3,1946.0,1930,16.0,2300.0,2247,13.0,DL,1854,N335NB,LGA,FLL,165.0,1076,19,30,2013-01-03 19:00:00,Delta Air Lines Inc.
2683,2013,1,3,2257.0,2245,12.0,9.0,2356,13.0,B6,608,N216JB,JFK,PWM,47.0,273,22,45,2013-01-03 22:00:00,JetBlue Airways
2803,2013,1,4,715.0,700,15.0,1013.0,1034,-21.0,DL,763,N727TW,JFK,LAX,322.0,2475,7,0,2013-01-04 07:00:00,Delta Air Lines Inc.
2952,2013,1,4,937.0,935,2.0,1052.0,1105,-13.0,WN,986,N7726A,LGA,MDW,111.0,725,9,35,2013-01-04 09:00:00,Southwest Airlines Co.
3030,2013,1,4,1122.0,1125,-3.0,1550.0,1620,-30.0,DL,315,N3748Y,JFK,SJU,187.0,1598,11,25,2013-01-04 11:00:00,Delta Air Lines Inc.
4059,2013,1,5,1540.0,1548,-8.0,1820.0,1829,-9.0,DL,95,N710TW,JFK,ATL,119.0,760,15,48,2013-01-05 15:00:00,Delta Air Lines Inc.
4154,2013,1,5,1714.0,1720,-6.0,2022.0,2040,-18.0,AA,1999,N639AA,EWR,MIA,166.0,1085,17,20,2013-01-05 17:00:00,American Airlines Inc.
4226,2013,1,5,1854.0,1855,-1.0,2125.0,2141,-16.0,DL,951,N180DN,JFK,ATL,127.0,760,18,55,2013-01-05 18:00:00,Delta Air Lines Inc.
4290,2013,1,5,2038.0,2029,9.0,2339.0,2350,-11.0,B6,165,N612JB,JFK,PDX,342.0,2454,20,29,2013-01-05 20:00:00,JetBlue Airways
4388,2013,1,6,659.0,655,4.0,1001.0,942,19.0,B6,203,N760JB,JFK,LAS,316.0,2248,6,55,2013-01-06 06:00:00,JetBlue Airways
4616,2013,1,6,1155.0,1205,-10.0,1307.0,1318,-11.0,EV,4087,N14959,EWR,PWM,49.0,284,12,5,2013-01-06 12:00:00,ExpressJet Airlines Inc.
5147,2013,1,6,2150.0,2145,5.0,2302.0,2311,-9.0,B6,104,N309JB,JFK,BUF,58.0,301,21,45,2013-01-06 21:00:00,JetBlue Airways
5385,2013,1,7,858.0,900,-2.0,1204.0,1227,-23.0,DL,120,N717TW,JFK,LAX,327.0,2475,9,0,2013-01-07 09:00:00,Delta Air Lines Inc.
5596,2013,1,7,1317.0,1325,-8.0,1502.0,1505,-3.0,MQ,4475,N736MQ,LGA,RDU,67.0,431,13,25,2013-01-07 13:00:00,Envoy Air
5784,2013,1,7,1624.0,1635,-11.0,1934.0,1952,-18.0,B6,139,N353JB,JFK,RSW,166.0,1074,16,35,2013-01-07 16:00:00,JetBlue Airways
5795,2013,1,7,1638.0,1640,-2.0,1937.0,1955,-18.0,AA,773,N578AA,LGA,DFW,193.0,1389,16,40,2013-01-07 16:00:00,American Airlines Inc.
5913,2013,1,7,1815.0,1820,-5.0,1958.0,2005,-7.0,AA,353,N3ARAA,LGA,ORD,122.0,733,18,20,2013-01-07 18:00:00,American Airlines Inc.
5970,2013,1,7,1917.0,1920,-3.0,2212.0,2246,-34.0,DL,83,N3750D,JFK,FLL,153.0,1069,19,20,2013-01-07 19:00:00,Delta Air Lines Inc.
6003,2013,1,7,1950.0,1945,5.0,2109.0,2105,4.0,EV,4108,N15973,EWR,IAD,45.0,212,19,45,2013-01-07 19:00:00,ExpressJet Airlines Inc.
7128,2013,1,9,744.0,745,-1.0,903.0,922,-19.0,UA,393,N445UA,EWR,ORD,127.0,719,7,45,2013-01-09 07:00:00,United Air Lines Inc.
7293,2013,1,9,1024.0,1032,-8.0,1235.0,1240,-5.0,EV,4689,N11192,EWR,CHS,106.0,628,10,32,2013-01-09 10:00:00,ExpressJet Airlines Inc.
7321,2013,1,9,1105.0,1115,-10.0,1301.0,1310,-9.0,MQ,4485,N723MQ,LGA,CMH,93.0,479,11,15,2013-01-09 11:00:00,Envoy Air
7797,2013,1,9,1934.0,1940,-6.0,2120.0,2125,-5.0,MQ,3783,N500MQ,JFK,CMH,85.0,483,19,40,2013-01-09 19:00:00,Envoy Air
8179,2013,1,10,956.0,1000,-4.0,1254.0,1321,-27.0,UA,499,N430UA,EWR,SEA,332.0,2402,10,0,2013-01-10 10:00:00,United Air Lines Inc.
8432,2013,1,10,1506.0,1505,1.0,1712.0,1734,-22.0,UA,745,N579UA,LGA,DEN,214.0,1620,15,5,2013-01-10 15:00:00,United Air Lines Inc.
8617,2013,1,10,1756.0,1800,-4.0,2030.0,2058,-28.0,B6,9,N651JB,JFK,MCO,127.0,944,18,0,2013-01-10 18:00:00,JetBlue Airways
8757,2013,1,10,2004.0,2000,4.0,2223.0,2232,-9.0,EV,4333,N11155,EWR,TUL,178.0,1215,20,0,2013-01-10 20:00:00,ExpressJet Airlines Inc.
9061,2013,1,11,855.0,900,-5.0,1213.0,1227,-14.0,DL,120,N624AG,JFK,LAX,340.0,2475,9,0,2013-01-11 09:00:00,Delta Air Lines Inc.
9168,2013,1,11,1108.0,1115,-7.0,1250.0,1310,-20.0,MQ,4485,N719MQ,LGA,CMH,86.0,479,11,15,2013-01-11 11:00:00,Envoy Air
9182,2013,1,11,1127.0,1130,-3.0,1359.0,1356,3.0,UA,1625,N76514,EWR,DEN,248.0,1605,11,30,2013-01-11 11:00:00,United Air Lines Inc.
9381,2013,1,11,1525.0,1530,-5.0,1709.0,1711,-2.0,9E,3719,N8432A,LGA,RIC,58.0,292,15,30,2013-01-11 15:00:00,Endeavor Air Inc.
9508,2013,1,11,1712.0,1706,6.0,1828.0,1834,-6.0,B6,36,N579JB,JFK,ROC,53.0,264,17,6,2013-01-11 17:00:00,JetBlue Airways
9667,2013,1,11,2002.0,2000,2.0,2236.0,2305,-29.0,B6,21,N568JB,JFK,TPA,137.0,1005,20,0,2013-01-11 20:00:00,JetBlue Airways
10655,2013,1,13,955.0,955,0.0,1224.0,1220,4.0,MQ,4654,N8EGMQ,LGA,ATL,119.0,762,9,55,2013-01-13 09:00:00,Envoy Air
10967,2013,1,13,1630.0,1635,-5.0,1937.0,1945,-8.0,WN,891,N205WN,EWR,HOU,232.0,1411,16,35,2013-01-13 16:00:00,Southwest Airlines Co.
11103,2013,1,13,1848.0,1855,-7.0,2214.0,2210,4.0,DL,2391,N328NW,JFK,TPA,146.0,1005,18,55,2013-01-13 18:00:00,Delta Air Lines Inc.
11399,2013,1,14,726.0,735,-9.0,1039.0,1047,-8.0,B6,341,N556JB,JFK,SRQ,159.0,1041,7,35,2013-01-14 07:00:00,JetBlue Airways
11462,2013,1,14,827.0,830,-3.0,1008.0,1015,-7.0,AA,313,N568AA,LGA,ORD,127.0,733,8,30,2013-01-14 08:00:00,American Airlines Inc.
11492,2013,1,14,856.0,858,-2.0,1154.0,1118,36.0,EV,4364,N14158,EWR,MCI,204.0,1092,8,58,2013-01-14 08:00:00,ExpressJet Airlines Inc.
11770,2013,1,14,1438.0,1445,-7.0,1629.0,1647,-18.0,US,1445,N543UW,LGA,CLT,89.0,544,14,45,2013-01-14 14:00:00,US Airways Inc.
11798,2013,1,14,1458.0,1505,-7.0,1831.0,1820,11.0,AA,759,N3BRAA,LGA,DFW,230.0,1389,15,5,2013-01-14 15:00:00,American Airlines Inc.
11917,2013,1,14,1644.0,1635,9.0,1915.0,1856,19.0,EV,3805,N16963,EWR,SAV,115.0,708,16,35,2013-01-14 16:00:00,ExpressJet Airlines Inc.
12036,2013,1,14,1827.0,1835,-8.0,1926.0,1950,-24.0,MQ,3944,N619MQ,JFK,BWI,40.0,184,18,35,2013-01-14 18:00:00,Envoy Air
12092,2013,1,14,1920.0,1930,-10.0,2210.0,2213,-3.0,DL,1715,N323NB,LGA,MSY,189.0,1183,19,30,2013-01-14 19:00:00,Delta Air Lines Inc.
12325,2013,1,15,736.0,740,-4.0,1042.0,1105,-23.0,DL,1889,N718TW,JFK,SEA,336.0,2422,7,40,2013-01-15 07:00:00,Delta Air Lines Inc.
12380,2013,1,15,822.0,827,-5.0,1118.0,1140,-22.0,DL,2395,N315US,LGA,PBI,145.0,1035,8,27,2013-01-15 08:00:00,Delta Air Lines Inc.
13337,2013,1,16,941.0,945,-4.0,1144.0,1130,14.0,AA,319,N4XFAA,LGA,ORD,132.0,733,9,45,2013-01-16 09:00:00,American Airlines Inc.
13656,2013,1,16,1623.0,1620,3.0,1918.0,1915,3.0,UA,1132,N73275,EWR,MCO,151.0,937,16,20,2013-01-16 16:00:00,United Air Lines Inc.
14031,2013,1,17,605.0,610,-5.0,740.0,735,5.0,WN,3839,N262WN,EWR,MDW,134.0,711,6,10,2013-01-17 06:00:00,Southwest Airlines Co.
14123,2013,1,17,741.0,745,-4.0,1228.0,1234,-6.0,UA,1481,N74856,EWR,SJU,203.0,1608,7,45,2013-01-17 07:00:00,United Air Lines Inc.
14357,2013,1,17,1139.0,1127,12.0,1357.0,1353,4.0,UA,1625,N76254,EWR,DEN,242.0,1605,11,27,2013-01-17 11:00:00,United Air Lines Inc.
14678,2013,1,17,1728.0,1729,-1.0,2035.0,2049,-14.0,AA,543,N361AA,JFK,MIA,159.0,1089,17,29,2013-01-17 17:00:00,American Airlines Inc.
14875,2013,1,17,2058.0,2100,-2.0,2248.0,2235,13.0,MQ,4507,N719MQ,LGA,RDU,87.0,431,21,0,2013-01-17 21:00:00,Envoy Air
14912,2013,1,17,2243.0,2245,-2.0,2345.0,2357,-12.0,B6,128,N554JB,JFK,BTV,44.0,266,22,45,2013-01-17 22:00:00,JetBlue Airways
14984,2013,1,18,628.0,635,-7.0,925.0,939,-14.0,UA,1627,N21723,EWR,PBI,149.0,1023,6,35,2013-01-18 06:00:00,United Air Lines Inc.
15504,2013,1,18,1559.0,1600,-1.0,1913.0,1915,-2.0,AA,565,N3JNAA,JFK,DFW,207.0,1391,16,0,2013-01-18 16:00:00,American Airlines Inc.
15575,2013,1,18,1703.0,1705,-2.0,1958.0,2008,-10.0,B6,143,N649JB,JFK,PBI,146.0,1028,17,5,2013-01-18 17:00:00,JetBlue Airways
15884,2013,1,19,611.0,615,-4.0,835.0,842,-7.0,DL,575,N347NB,EWR,ATL,115.0,746,6,15,2013-01-19 06:00:00,Delta Air Lines Inc.
16080,2013,1,19,1008.0,1000,8.0,1301.0,1310,-9.0,UA,655,N456UA,EWR,FLL,154.0,1065,10,0,2013-01-19 10:00:00,United Air Lines Inc.
16192,2013,1,19,1329.0,1325,4.0,1815.0,1810,5.0,B6,705,N605JB,JFK,SJU,198.0,1598,13,25,2013-01-19 13:00:00,JetBlue Airways
16726,2013,1,20,1004.0,1000,4.0,1256.0,1251,5.0,UA,1177,N27724,EWR,EGE,275.0,1726,10,0,2013-01-20 10:00:00,United Air Lines Inc.
16817,2013,1,20,1220.0,1230,-10.0,1414.0,1427,-13.0,EV,4640,N16918,EWR,DAY,95.0,533,12,30,2013-01-20 12:00:00,ExpressJet Airlines Inc.
17183,2013,1,20,1906.0,1859,7.0,2214.0,2223,-9.0,DL,2139,N909DE,LGA,MIA,161.0,1096,18,59,2013-01-20 18:00:00,Delta Air Lines Inc.
17332,2013,1,21,557.0,600,-3.0,822.0,815,7.0,FL,345,N992AT,LGA,ATL,122.0,762,6,0,2013-01-21 06:00:00,AirTran Airways Corporation
17993,2013,1,21,1734.0,1729,5.0,1920.0,1902,18.0,EV,4480,N29917,EWR,PIT,69.0,319,17,29,2013-01-21 17:00:00,ExpressJet Airlines Inc.
18649,2013,1,22,1338.0,1322,16.0,1653.0,1624,29.0,B6,431,N536JB,LGA,SRQ,174.0,1047,13,22,2013-01-22 13:00:00,JetBlue Airways
18993,2013,1,22,1940.0,1945,-5.0,2223.0,2241,-18.0,9E,3314,N907XJ,JFK,JAX,134.0,828,19,45,2013-01-22 19:00:00,Endeavor Air Inc.
19337,2013,1,23,910.0,908,2.0,1412.0,1409,3.0,UA,1519,N39728,EWR,STT,214.0,1634,9,8,2013-01-23 09:00:00,United Air Lines Inc.
19562,2013,1,23,1413.0,1416,-3.0,1638.0,1650,-12.0,FL,349,N977AT,LGA,ATL,120.0,762,14,16,2013-01-23 14:00:00,AirTran Airways Corporation
19840,2013,1,23,1833.0,1840,-7.0,2044.0,2049,-5.0,DL,2131,N319US,LGA,DTW,91.0,502,18,40,2013-01-23 18:00:00,Delta Air Lines Inc.
19863,2013,1,23,1856.0,1900,-4.0,2125.0,2146,-21.0,DL,947,N659DL,LGA,ATL,116.0,762,19,0,2013-01-23 19:00:00,Delta Air Lines Inc.
20196,2013,1,24,833.0,828,5.0,1107.0,1105,2.0,B6,611,N283JB,JFK,JAX,113.0,828,8,28,2013-01-24 08:00:00,JetBlue Airways
20654,2013,1,24,1714.0,1705,9.0,1956.0,2008,-12.0,B6,143,N651JB,JFK,PBI,134.0,1028,17,5,2013-01-24 17:00:00,JetBlue Airways
20782,2013,1,24,1913.0,1915,-2.0,2249.0,2230,19.0,DL,1729,N3765,JFK,LAS,335.0,2248,19,15,2013-01-24 19:00:00,Delta Air Lines Inc.
20827,2013,1,24,2007.0,2015,-8.0,2206.0,2210,-4.0,MQ,4555,N856MQ,LGA,CMH,81.0,479,20,15,2013-01-24 20:00:00,Envoy Air
21137,2013,1,25,843.0,845,-2.0,1348.0,1350,-2.0,AA,1357,N5EYAA,JFK,SJU,197.0,1598,8,45,2013-01-25 08:00:00,American Airlines Inc.
21138,2013,1,25,844.0,845,-1.0,1013.0,1006,7.0,EV,4409,N22909,EWR,RIC,54.0,277,8,45,2013-01-25 08:00:00,ExpressJet Airlines Inc.
21746,2013,1,25,2051.0,2040,11.0,13.0,2345,28.0,B6,629,N348JB,JFK,HOU,210.0,1428,20,40,2013-01-25 20:00:00,JetBlue Airways
22206,2013,1,26,1353.0,1355,-2.0,1532.0,1615,-43.0,EV,5469,N716EV,LGA,MEM,144.0,963,13,55,2013-01-26 13:00:00,ExpressJet Airlines Inc.
22283,2013,1,26,1527.0,1515,12.0,1703.0,1700,3.0,MQ,4333,N906MQ,JFK,PIT,70.0,340,15,15,2013-01-26 15:00:00,Envoy Air
22477,2013,1,26,1936.0,1940,-4.0,2141.0,2212,-31.0,EV,4670,N11119,EWR,ATL,107.0,746,19,40,2013-01-26 19:00:00,ExpressJet Airlines Inc.
22676,2013,1,27,843.0,840,3.0,1148.0,1204,-16.0,B6,553,N784JB,EWR,RSW,153.0,1068,8,40,2013-01-27 08:00:00,JetBlue Airways
22875,2013,1,27,1328.0,1338,-10.0,1540.0,1506,34.0,EV,4171,N22971,EWR,MSN,161.0,799,13,38,2013-01-27 13:00:00,ExpressJet Airlines Inc.
23125,2013,1,27,1740.0,1745,-5.0,2024.0,2055,-31.0,AA,785,N3ELAA,LGA,DFW,199.0,1389,17,45,2013-01-27 17:00:00,American Airlines Inc.
23179,2013,1,27,1838.0,1827,11.0,2114.0,2048,26.0,UA,1139,N33266,EWR,DEN,236.0,1605,18,27,2013-01-27 18:00:00,United Air Lines Inc.
23350,2013,1,27,1341.8229492227138,1455,-2.0,1520.1147660818713,1645,-4.0,AA,337,N482AA,LGA,ORD,135.0,733,14,55,2013-01-27 14:00:00,American Airlines Inc.
24167,2013,1,28,2048.0,2100,-12.0,2219.0,2220,-1.0,MQ,3744,N544MQ,EWR,ORD,124.0,719,21,0,2013-01-28 21:00:00,Envoy Air
24185,2013,1,28,2117.0,2100,17.0,2230.0,2225,5.0,WN,530,N752SW,LGA,MDW,116.0,725,21,0,2013-01-28 21:00:00,Southwest Airlines Co.
24449,2013,1,29,813.0,819,-6.0,1227.0,1307,-40.0,B6,717,N804JB,JFK,SJU,181.0,1598,8,19,2013-01-29 08:00:00,JetBlue Airways
24842,2013,1,29,1554.0,1555,-1.0,1827.0,1841,-14.0,UA,447,N588UA,EWR,LAS,309.0,2227,15,55,2013-01-29 15:00:00,United Air Lines Inc.
12257,2013,1,15,624.0,627,-3.0,923.0,931,-8.0,UA,1627,N15712,EWR,PBI,151.0,1023,6,27,2013-01-15 06:00:00,United Air Lines Inc.
147,2013,1,1,839.0,850,-11.0,1027.0,1035,-8.0,MQ,4558,N711MQ,LGA,CLE,88.0,419,8,50,2013-01-01 08:00:00,Envoy Air
481,2013,1,1,1530.0,1530,0.0,1650.0,1655,-5.0,9E,3369,N913XJ,JFK,BWI,40.0,184,15,30,2013-01-01 15:00:00,Endeavor Air Inc.
700,2013,1,1,1909.0,1912,-3.0,2239.0,2237,2.0,B6,87,N559JB,JFK,SLC,291.0,1990,19,12,2013-01-01 19:00:00,JetBlue Airways
1002,2013,1,2,811.0,815,-4.0,1126.0,1131,-5.0,DL,1167,N305DQ,JFK,TPA,160.0,1005,8,15,2013-01-02 08:00:00,Delta Air Lines Inc.
1233,2013,1,2,1236.0,1238,-2.0,1446.0,1446,0.0,DL,1131,N927DA,LGA,DTW,101.0,502,12,38,2013-01-02 12:00:00,Delta Air Lines Inc.
1468,2013,1,2,1633.0,1640,-7.0,1958.0,2001,-3.0,B6,139,N324JB,JFK,RSW,172.0,1074,16,40,2013-01-02 16:00:00,JetBlue Airways
1692,2013,1,2,2024.0,2029,-5.0,2314.0,2350,-36.0,B6,165,N534JB,JFK,PDX,325.0,2454,20,29,2013-01-02 20:00:00,JetBlue Airways
1796,2013,1,3,553.0,600,-7.0,858.0,901,-3.0,B6,125,N552JB,JFK,FLL,164.0,1069,6,0,2013-01-03 06:00:00,JetBlue Airways
1934,2013,1,3,807.0,810,-3.0,1301.0,1315,-14.0,AA,655,N5FJAA,JFK,STT,211.0,1623,8,10,2013-01-03 08:00:00,American Airlines Inc.
2357,2013,1,3,1607.0,1610,-3.0,1735.0,1800,-25.0,AA,341,N511AA,LGA,ORD,120.0,733,16,10,2013-01-03 16:00:00,American Airlines Inc.
2838,2013,1,4,755.0,759,-4.0,1057.0,1105,-8.0,UA,248,N570UA,EWR,IAH,212.0,1400,7,59,2013-01-04 07:00:00,United Air Lines Inc.
2959,2013,1,4,946.0,925,21.0,1144.0,1150,-6.0,WN,766,N714CB,EWR,DEN,219.0,1605,9,25,2013-01-04 09:00:00,Southwest Airlines Co.
3058,2013,1,4,1156.0,1155,1.0,1323.0,1327,-4.0,FL,353,N915AT,LGA,CAK,66.0,397,11,55,2013-01-04 11:00:00,AirTran Airways Corporation
3565,2013,1,4,2105.0,2100,5.0,2215.0,2230,-15.0,WN,946,N963WN,LGA,MDW,115.0,725,21,0,2013-01-04 21:00:00,Southwest Airlines Co.
3622,2013,1,5,555.0,600,-5.0,824.0,810,14.0,FL,345,N969AT,LGA,ATL,116.0,762,6,0,2013-01-05 06:00:00,AirTran Airways Corporation
3786,2013,1,5,856.0,900,-4.0,1125.0,1137,-12.0,EV,3261,N12567,EWR,ATL,126.0,746,9,0,2013-01-05 09:00:00,ExpressJet Airlines Inc.
3832,2013,1,5,955.0,959,-4.0,1126.0,1129,-3.0,MQ,4670,N537MQ,LGA,BNA,127.0,764,9,59,2013-01-05 09:00:00,Envoy Air
3895,2013,1,5,1144.0,1145,-1.0,1307.0,1317,-10.0,FL,353,N948AT,LGA,CAK,67.0,397,11,45,2013-01-05 11:00:00,AirTran Airways Corporation
3900,2013,1,5,1151.0,1200,-9.0,1339.0,1356,-17.0,US,1443,N737US,JFK,CLT,90.0,541,12,0,2013-01-05 12:00:00,US Airways Inc.
4068,2013,1,5,1553.0,1545,8.0,2039.0,2039,0.0,B6,703,N796JB,JFK,SJU,193.0,1598,15,45,2013-01-05 15:00:00,JetBlue Airways
4118,2013,1,5,1636.0,1632,4.0,1937.0,1925,12.0,UA,1178,N68159,EWR,IAH,217.0,1400,16,32,2013-01-05 16:00:00,United Air Lines Inc.
